CaseID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Role
16,Approve Purchase Order for payment,Magdalena Predutta,2011/01/08 06:15:00.000,2011/01/08 06:16:00.000,Variant 45,Purchasing Agent
16,Send invoice,Karen Clarens,2011/01/08 11:58:00.000,2011/01/08 11:58:00.000,Variant 45,Supplier
16,Release Supplier's Invoice,Karalda Nimwada,2011/01/09 02:14:00.000,2011/01/09 02:20:00.000,Variant 45,Financial Manager
16,Settle dispute with supplier Financial Manager,Pedro Alvares,2011/01/09 02:55:00.000,2011/01/09 03:11:00.000,Variant 45,Financial Manager
16,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/09 03:11:00.000,2011/01/09 03:11:00.000,Variant 45,Financial Manager
16,Pay invoice,Pedro Alvares,2011/01/09 03:21:00.000,2011/01/09 03:28:00.000,Variant 45,Financial Manager
16,End,End,2011/01/09 03:28:00.000,2011/01/09 03:28:00.000,Variant 45,End
15,Create Purchase Requisition,Clement Duchot,2011/01/02 09:07:00.000,2011/01/02 09:24:00.000,Variant 2,Requester
15,Create Request for Quotation Requester,Christian Francois,2011/01/02 15:35:00.000,2011/01/02 15:48:00.000,Variant 2,Requester
15,Analyze Request for Quotation,Francois de Perrier,2011/01/03 05:02:00.000,2011/01/03 05:14:00.000,Variant 2,Purchasing Agent
15,Send Request for Quotation to Supplier,Karel de Groot,2011/01/03 10:57:00.000,2011/01/03 11:12:00.000,Variant 2,Purchasing Agent
15,Create Quotation comparison Map,Magdalena Predutta,2011/01/03 11:38:00.000,2011/01/03 13:39:00.000,Variant 2,Purchasing Agent
15,Analyze Quotation comparison Map,Tesca Lobes,2011/01/03 20:25:00.000,2011/01/03 20:32:00.000,Variant 2,Requester
15,Choose best option,Elvira Lores,2011/01/03 20:32:00.000,2011/01/03 20:32:00.000,Variant 2,Requester
15,Settle conditions with supplier,Francois de Perrier,2011/01/03 23:18:00.000,2011/01/04 07:44:00.000,Variant 2,Purchasing Agent
15,Create Purchase Order,Magdalena Predutta,2011/01/04 09:06:00.000,2011/01/04 09:16:00.000,Variant 2,Purchasing Agent
15,Confirm Purchase Order,Carmen Finacse,2011/01/04 17:44:00.000,2011/01/04 17:49:00.000,Variant 2,Supplier
15,Deliver Goods Services,Carmen Finacse,2011/01/05 00:24:00.000,2011/01/06 22:24:00.000,Variant 2,Supplier
15,Release Purchase Order,Miu Hanwan,2011/01/07 06:32:00.000,2011/01/07 06:33:00.000,Variant 2,Requester
15,Approve Purchase Order for payment,Karel de Groot,2011/01/08 19:04:00.000,2011/01/08 19:05:00.000,Variant 2,Purchasing Agent
15,Send invoice,Karen Clarens,2011/01/09 15:11:00.000,2011/01/09 15:11:00.000,Variant 2,Supplier
15,Release Supplier's Invoice,Karalda Nimwada,2011/01/10 05:41:00.000,2011/01/10 05:44:00.000,Variant 2,Financial Manager
15,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/10 05:44:00.000,2011/01/10 05:44:00.000,Variant 2,Financial Manager
15,Pay invoice,Pedro Alvares,2011/01/10 06:08:00.000,2011/01/10 06:20:00.000,Variant 2,Financial Manager
15,End,End,2011/01/10 06:20:00.000,2011/01/10 06:20:00.000,Variant 2,End
14,Create Purchase Requisition,Miu Hanwan,2011/01/02 04:58:00.000,2011/01/02 05:50:00.000,Variant 24,Requester
14,Analyze Purchase Requisition,Maris Freeman,2011/01/02 19:56:00.000,2011/01/02 20:04:00.000,Variant 24,Requester Manager
14,Create Request for Quotation Requester Manager,Maris Freeman,2011/01/02 20:11:00.000,2011/01/02 20:14:00.000,Variant 24,Requester Manager
14,Analyze Request for Quotation,Magdalena Predutta,2011/01/03 03:17:00.000,2011/01/03 03:52:00.000,Variant 24,Purchasing Agent
14,Amend Request for Quotation Requester,Christian Francois,2011/01/03 04:45:00.000,2011/01/03 04:56:00.000,Variant 24,Requester Manager
14,Analyze Request for Quotation,Karel de Groot,2011/01/03 05:28:00.000,2011/01/03 05:57:00.000,Variant 24,Purchasing Agent
14,Amend Request for Quotation Requester,Tesca Lobes,2011/01/03 06:52:00.000,2011/01/03 06:59:00.000,Variant 24,Requester Manager
14,Analyze Request for Quotation,Magdalena Predutta,2011/01/03 11:06:00.000,2011/01/03 11:38:00.000,Variant 24,Purchasing Agent
14,Amend Request for Quotation Requester,Clement Duchot,2011/01/03 12:26:00.000,2011/01/03 12:33:00.000,Variant 24,Requester Manager
14,Analyze Request for Quotation,Karel de Groot,2011/01/03 13:44:00.000,2011/01/03 14:21:00.000,Variant 24,Purchasing Agent
14,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/03 23:01:00.000,2011/01/03 23:18:00.000,Variant 24,Purchasing Agent
14,Create Quotation comparison Map,Karel de Groot,2011/01/04 02:26:00.000,2011/01/04 07:43:00.000,Variant 24,Purchasing Agent
14,Analyze Quotation comparison Map,Penn Osterwalder,2011/01/04 13:51:00.000,2011/01/04 14:00:00.000,Variant 24,Requester
14,Choose best option,Anne Olwada,2011/01/04 14:00:00.000,2011/01/04 14:00:00.000,Variant 24,Requester
14,Settle conditions with supplier,Francois de Perrier,2011/01/04 17:26:00.000,2011/01/05 07:28:00.000,Variant 24,Purchasing Agent
14,Create Purchase Order,Francois de Perrier,2011/01/06 04:27:00.000,2011/01/06 04:40:00.000,Variant 24,Purchasing Agent
14,Confirm Purchase Order,Kiu Kan,2011/01/06 17:28:00.000,2011/01/06 17:40:00.000,Variant 24,Supplier
14,Deliver Goods Services,Kiu Kan,2011/01/07 16:26:00.000,2011/01/09 02:38:00.000,Variant 24,Supplier
14,Release Purchase Order,Immanuel Karagianni,2011/01/09 09:55:00.000,2011/01/09 09:56:00.000,Variant 24,Requester
14,Approve Purchase Order for payment,Francois de Perrier,2011/01/09 20:22:00.000,2011/01/09 20:23:00.000,Variant 24,Purchasing Agent
14,Send invoice,Sean Manney,2011/01/10 11:27:00.000,2011/01/10 11:27:00.000,Variant 24,Supplier
14,Release Supplier's Invoice,Pedro Alvares,2011/01/11 01:49:00.000,2011/01/11 01:53:00.000,Variant 24,Financial Manager
14,Settle dispute with supplier Financial Manager,Pedro Alvares,2011/01/11 02:10:00.000,2011/01/11 02:26:00.000,Variant 24,Financial Manager
14,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/11 02:26:00.000,2011/01/11 02:26:00.000,Variant 24,Financial Manager
14,Pay invoice,Karalda Nimwada,2011/01/11 02:59:00.000,2011/01/11 03:05:00.000,Variant 24,Financial Manager
14,End,End,2011/01/11 03:05:00.000,2011/01/11 03:05:00.000,Variant 24,End
13,Create Purchase Requisition,Anna Kaufmann,2011/01/01 22:47:00.000,2011/01/01 23:06:00.000,Variant 33,Requester
13,Create Request for Quotation Requester,Anna Kaufmann,2011/01/02 02:39:00.000,2011/01/02 02:48:00.000,Variant 33,Requester
13,Analyze Request for Quotation,Karel de Groot,2011/01/02 06:33:00.000,2011/01/02 07:15:00.000,Variant 33,Purchasing Agent
13,Amend Request for Quotation Requester,Anne Olwada,2011/01/02 08:04:00.000,2011/01/02 08:18:00.000,Variant 33,Requester Manager
13,Analyze Request for Quotation,Magdalena Predutta,2011/01/02 09:29:00.000,2011/01/02 10:01:00.000,Variant 33,Purchasing Agent
13,Amend Request for Quotation Requester,Christian Francois,2011/01/02 10:51:00.000,2011/01/02 10:57:00.000,Variant 33,Requester Manager
13,Analyze Request for Quotation,Francois de Perrier,2011/01/02 12:04:00.000,2011/01/02 12:35:00.000,Variant 33,Purchasing Agent
13,Amend Request for Quotation Requester,Anne Olwada,2011/01/02 13:23:00.000,2011/01/02 13:32:00.000,Variant 33,Requester Manager
13,Analyze Request for Quotation,Francois de Perrier,2011/01/02 14:27:00.000,2011/01/02 14:46:00.000,Variant 33,Purchasing Agent
13,Send Request for Quotation to Supplier,Karel de Groot,2011/01/03 06:19:00.000,2011/01/03 06:54:00.000,Variant 33,Purchasing Agent
13,Create Quotation comparison Map,Karel de Groot,2011/01/03 07:28:00.000,2011/01/03 09:32:00.000,Variant 33,Purchasing Agent
13,Analyze Quotation comparison Map,Clement Duchot,2011/01/03 16:42:00.000,2011/01/03 17:00:00.000,Variant 33,Requester
13,Choose best option,Nico Ojenbeer,2011/01/03 17:00:00.000,2011/01/03 17:00:00.000,Variant 33,Requester
13,Settle conditions with supplier,Francois de Perrier,2011/01/03 19:02:00.000,2011/01/03 23:01:00.000,Variant 33,Purchasing Agent
13,Create Purchase Order,Karel de Groot,2011/01/04 01:11:00.000,2011/01/04 01:23:00.000,Variant 33,Purchasing Agent
13,Confirm Purchase Order,Carmen Finacse,2011/01/04 17:30:00.000,2011/01/04 17:37:00.000,Variant 33,Supplier
13,Deliver Goods Services,Sean Manney,2011/01/05 04:37:00.000,2011/01/06 20:21:00.000,Variant 33,Supplier
13,Release Purchase Order,Christian Francois,2011/01/07 04:09:00.000,2011/01/07 04:10:00.000,Variant 33,Requester
13,Settle dispute with supplier Purchasing Agent,Francois de Perrier,2011/01/07 12:34:00.000,2011/01/07 21:37:00.000,Variant 33,Purchasing Agent
13,Release Purchase Order,Immanuel Karagianni,2011/01/08 05:22:00.000,2011/01/08 05:23:00.000,Variant 33,Requester
13,Approve Purchase Order for payment,Francois de Perrier,2011/01/08 17:01:00.000,2011/01/08 17:02:00.000,Variant 33,Purchasing Agent
13,Send invoice,Sean Manney,2011/01/09 06:46:00.000,2011/01/09 06:46:00.000,Variant 33,Supplier
13,Release Supplier's Invoice,Pedro Alvares,2011/01/09 21:22:00.000,2011/01/09 21:25:00.000,Variant 33,Financial Manager
13,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/09 21:25:00.000,2011/01/09 21:25:00.000,Variant 33,Financial Manager
13,Pay invoice,Pedro Alvares,2011/01/09 21:36:00.000,2011/01/09 21:49:00.000,Variant 33,Financial Manager
13,End,End,2011/01/09 21:49:00.000,2011/01/09 21:49:00.000,Variant 33,End
12,Create Purchase Requisition,Alberto Duport,2011/01/01 20:31:00.000,2011/01/01 20:41:00.000,Variant 46,Requester
12,Analyze Purchase Requisition,Francis Odell,2011/01/02 14:35:00.000,2011/01/02 14:41:00.000,Variant 46,Requester Manager
12,Amend Purchase Requisition,Penn Osterwalder,2011/01/03 02:31:00.000,2011/01/03 02:57:00.000,Variant 46,Requester
12,Create Request for Quotation Requester,Tesca Lobes,2011/01/03 08:18:00.000,2011/01/03 08:28:00.000,Variant 46,Requester
12,Analyze Request for Quotation,Karel de Groot,2011/01/03 09:32:00.000,2011/01/03 09:36:00.000,Variant 46,Purchasing Agent
12,Amend Request for Quotation Requester,Penn Osterwalder,2011/01/03 10:22:00.000,2011/01/03 10:27:00.000,Variant 46,Requester Manager
12,Analyze Request for Quotation,Karel de Groot,2011/01/03 11:24:00.000,2011/01/03 11:46:00.000,Variant 46,Purchasing Agent
12,Amend Request for Quotation Requester,Penn Osterwalder,2011/01/03 12:35:00.000,2011/01/03 12:40:00.000,Variant 46,Requester Manager
12,Analyze Request for Quotation,Magdalena Predutta,2011/01/03 13:41:00.000,2011/01/03 13:52:00.000,Variant 46,Purchasing Agent
12,Amend Request for Quotation Requester,Penn Osterwalder,2011/01/03 14:40:00.000,2011/01/03 14:54:00.000,Variant 46,Requester Manager
12,Analyze Request for Quotation,Francois de Perrier,2011/01/03 15:45:00.000,2011/01/03 16:35:00.000,Variant 46,Purchasing Agent
12,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/04 09:40:00.000,2011/01/04 10:03:00.000,Variant 46,Purchasing Agent
12,Create Quotation comparison Map,Magdalena Predutta,2011/01/04 10:42:00.000,2011/01/04 15:34:00.000,Variant 46,Purchasing Agent
12,Analyze Quotation comparison Map,Esmana Liubiata,2011/01/04 22:34:00.000,2011/01/04 22:41:00.000,Variant 46,Requester
12,Choose best option,Immanuel Karagianni,2011/01/04 22:41:00.000,2011/01/04 22:41:00.000,Variant 46,Requester
12,Settle conditions with supplier,Magdalena Predutta,2011/01/05 15:30:00.000,2011/01/05 20:00:00.000,Variant 46,Purchasing Agent
12,Create Purchase Order,Francois de Perrier,2011/01/06 04:20:00.000,2011/01/06 04:27:00.000,Variant 46,Purchasing Agent
12,Confirm Purchase Order,Kiu Kan,2011/01/06 16:33:00.000,2011/01/06 16:39:00.000,Variant 46,Supplier
12,Deliver Goods Services,Sean Manney,2011/01/06 22:08:00.000,2011/01/08 04:08:00.000,Variant 46,Supplier
12,Release Purchase Order,Christian Francois,2011/01/08 11:16:00.000,2011/01/08 11:17:00.000,Variant 46,Requester
12,Approve Purchase Order for payment,Magdalena Predutta,2011/01/08 13:48:00.000,2011/01/08 13:49:00.000,Variant 46,Purchasing Agent
12,Send invoice,Karen Clarens,2011/01/09 16:16:00.000,2011/01/09 16:16:00.000,Variant 46,Supplier
12,Release Supplier's Invoice,Pedro Alvares,2011/01/10 06:41:00.000,2011/01/10 06:46:00.000,Variant 46,Financial Manager
12,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/10 06:46:00.000,2011/01/10 06:46:00.000,Variant 46,Financial Manager
12,Pay invoice,Pedro Alvares,2011/01/10 06:53:00.000,2011/01/10 07:02:00.000,Variant 46,Financial Manager
12,End,End,2011/01/10 07:02:00.000,2011/01/10 07:02:00.000,Variant 46,End
11,Create Purchase Requisition,Miu Hanwan,2011/01/01 20:12:00.000,2011/01/01 20:53:00.000,Variant 13,Requester
11,Analyze Purchase Requisition,Francis Odell,2011/01/02 15:06:00.000,2011/01/02 15:12:00.000,Variant 13,Requester Manager
11,Create Request for Quotation Requester Manager,Francis Odell,2011/01/02 15:20:00.000,2011/01/02 15:22:00.000,Variant 13,Requester Manager
11,Analyze Request for Quotation,Karel de Groot,2011/01/03 04:07:00.000,2011/01/03 04:31:00.000,Variant 13,Purchasing Agent
11,Amend Request for Quotation Requester,Nico Ojenbeer,2011/01/03 05:21:00.000,2011/01/03 05:31:00.000,Variant 13,Requester Manager
11,Analyze Request for Quotation,Karel de Groot,2011/01/03 10:24:00.000,2011/01/03 10:57:00.000,Variant 13,Purchasing Agent
11,End,End,2011/01/03 10:57:00.000,2011/01/03 10:57:00.000,Variant 13,End
10,Create Purchase Requisition,Esmana Liubiata,2011/01/01 17:52:00.000,2011/01/01 18:43:00.000,Variant 9,Requester
10,Create Request for Quotation Requester,Immanuel Karagianni,2011/01/02 01:25:00.000,2011/01/02 01:32:00.000,Variant 9,Requester
10,Analyze Request for Quotation,Francois de Perrier,2011/01/02 06:32:00.000,2011/01/02 06:59:00.000,Variant 9,Purchasing Agent
10,Send Request for Quotation to Supplier,Karel de Groot,2011/01/03 03:50:00.000,2011/01/03 04:07:00.000,Variant 9,Purchasing Agent
10,Create Quotation comparison Map,Karel de Groot,2011/01/03 04:31:00.000,2011/01/03 05:28:00.000,Variant 9,Purchasing Agent
10,Analyze Quotation comparison Map,Anna Kaufmann,2011/01/03 12:44:00.000,2011/01/03 13:05:00.000,Variant 9,Requester
10,Choose best option,Nico Ojenbeer,2011/01/03 13:05:00.000,2011/01/03 13:05:00.000,Variant 9,Requester
10,Settle conditions with supplier,Karel de Groot,2011/01/03 14:53:00.000,2011/01/03 19:31:00.000,Variant 9,Purchasing Agent
10,Create Purchase Order,Karel de Groot,2011/01/04 00:44:00.000,2011/01/04 00:52:00.000,Variant 9,Purchasing Agent
10,Confirm Purchase Order,Carmen Finacse,2011/01/04 17:49:00.000,2011/01/04 17:58:00.000,Variant 9,Supplier
10,Deliver Goods Services,Kiu Kan,2011/01/05 02:48:00.000,2011/01/06 16:19:00.000,Variant 9,Supplier
10,Release Purchase Order,Tesca Lobes,2011/01/06 23:54:00.000,2011/01/06 23:55:00.000,Variant 9,Requester
10,Approve Purchase Order for payment,Karel de Groot,2011/01/08 17:55:00.000,2011/01/08 17:56:00.000,Variant 9,Purchasing Agent
10,Send invoice,Karen Clarens,2011/01/09 15:23:00.000,2011/01/09 15:23:00.000,Variant 9,Supplier
10,Release Supplier's Invoice,Karalda Nimwada,2011/01/10 05:45:00.000,2011/01/10 05:48:00.000,Variant 9,Financial Manager
10,Settle dispute with supplier Financial Manager,Karalda Nimwada,2011/01/10 06:09:00.000,2011/01/10 06:34:00.000,Variant 9,Financial Manager
10,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/10 06:43:00.000,2011/01/10 06:43:00.000,Variant 9,Financial Manager
10,Pay invoice,Pedro Alvares,2011/01/10 07:03:00.000,2011/01/10 07:16:00.000,Variant 9,Financial Manager
10,End,End,2011/01/10 07:16:00.000,2011/01/10 07:16:00.000,Variant 9,End
565,Create Purchase Requisition,Miu Hanwan,2011/03/21 12:21:00.000,2011/03/21 12:27:00.000,Variant 2,Requester
565,Create Request for Quotation Requester,Fjodor Kowalski,2011/03/21 17:51:00.000,2011/03/21 17:57:00.000,Variant 2,Requester
565,Analyze Request for Quotation,Magdalena Predutta,2011/03/22 18:24:00.000,2011/03/22 18:48:00.000,Variant 2,Purchasing Agent
565,Send Request for Quotation to Supplier,Magdalena Predutta,2011/03/23 11:38:00.000,2011/03/23 11:55:00.000,Variant 2,Purchasing Agent
565,Create Quotation comparison Map,Francois de Perrier,2011/03/24 12:55:00.000,2011/03/24 15:29:00.000,Variant 2,Purchasing Agent
565,Analyze Quotation comparison Map,Clement Duchot,2011/03/24 22:08:00.000,2011/03/24 22:26:00.000,Variant 2,Requester
565,Choose best option,Miu Hanwan,2011/03/24 22:26:00.000,2011/03/24 22:26:00.000,Variant 2,Requester
565,Settle conditions with supplier,Karel de Groot,2011/03/25 01:05:00.000,2011/03/25 11:38:00.000,Variant 2,Purchasing Agent
565,Create Purchase Order,Magdalena Predutta,2011/03/26 00:25:00.000,2011/03/26 00:31:00.000,Variant 2,Purchasing Agent
565,Confirm Purchase Order,Karen Clarens,2011/03/26 16:55:00.000,2011/03/26 18:29:00.000,Variant 2,Supplier
565,Deliver Goods Services,Esmeralda Clay,2011/03/30 19:06:00.000,2011/03/31 01:20:00.000,Variant 2,Supplier
565,Release Purchase Order,Kim Passa,2011/03/31 08:32:00.000,2011/03/31 08:33:00.000,Variant 2,Requester
565,Approve Purchase Order for payment,Karel de Groot,2011/03/31 14:30:00.000,2011/03/31 14:31:00.000,Variant 2,Purchasing Agent
565,Send invoice,Carmen Finacse,2011/04/04 14:09:00.000,2011/04/04 14:09:00.000,Variant 2,Supplier
565,Release Supplier's Invoice,Karalda Nimwada,2011/04/05 04:34:00.000,2011/04/05 04:40:00.000,Variant 2,Financial Manager
565,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/04/05 04:45:00.000,2011/04/05 04:45:00.000,Variant 2,Financial Manager
565,Pay invoice,Karalda Nimwada,2011/04/05 04:56:00.000,2011/04/05 05:10:00.000,Variant 2,Financial Manager
565,End,End,2011/04/05 05:10:00.000,2011/04/05 05:10:00.000,Variant 2,End
564,Create Purchase Requisition,Immanuel Karagianni,2011/03/21 12:13:00.000,2011/03/21 12:34:00.000,Variant 20,Requester
564,Analyze Purchase Requisition,Heinz Gutschmidt,2011/03/21 23:30:00.000,2011/03/21 23:36:00.000,Variant 20,Requester Manager
564,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2011/03/21 23:40:00.000,2011/03/21 23:42:00.000,Variant 20,Requester Manager
564,Analyze Request for Quotation,Karel de Groot,2011/03/22 16:44:00.000,2011/03/22 17:04:00.000,Variant 20,Purchasing Agent
564,Send Request for Quotation to Supplier,Karel de Groot,2011/03/23 10:48:00.000,2011/03/23 11:13:00.000,Variant 20,Purchasing Agent
564,Create Quotation comparison Map,Magdalena Predutta,2011/03/24 04:57:00.000,2011/03/24 06:52:00.000,Variant 20,Purchasing Agent
564,Analyze Quotation comparison Map,Fjodor Kowalski,2011/03/24 13:30:00.000,2011/03/24 14:02:00.000,Variant 20,Requester
564,Choose best option,Christian Francois,2011/03/24 14:02:00.000,2011/03/24 14:02:00.000,Variant 20,Requester
564,Settle conditions with supplier,Magdalena Predutta,2011/03/26 00:31:00.000,2011/03/26 14:56:00.000,Variant 20,Purchasing Agent
564,Create Purchase Order,Francois de Perrier,2011/03/26 18:33:00.000,2011/03/26 18:42:00.000,Variant 20,Purchasing Agent
564,Confirm Purchase Order,Kiu Kan,2011/03/30 10:39:00.000,2011/03/30 11:02:00.000,Variant 20,Supplier
564,Deliver Goods Services,Esmeralda Clay,2011/04/02 02:56:00.000,2011/04/02 13:35:00.000,Variant 20,Supplier
564,Release Purchase Order,Clement Duchot,2011/04/02 20:50:00.000,2011/04/02 20:51:00.000,Variant 20,Requester
564,Settle dispute with supplier Purchasing Agent,Francois de Perrier,2011/04/03 04:12:00.000,2011/04/03 13:23:00.000,Variant 20,Purchasing Agent
564,Release Purchase Order,Anne Olwada,2011/04/03 20:45:00.000,2011/04/03 20:46:00.000,Variant 20,Requester
564,Approve Purchase Order for payment,Karel de Groot,2011/04/04 13:33:00.000,2011/04/04 13:34:00.000,Variant 20,Purchasing Agent
